../../bgmaps/AR0082SR.map
(20,31) (31,34) (25,24) 21 6970 1236202 7598164
(28,37) (31,39) (31,39) 35 42620 6111102 51740523
(19,28) (26,29) (28,31) 23 11550 1921634 13350297
(27,39) (24,36) (34,43) 29 29990 4529363 35650897
(22,28) (25,26) (22,27) 1 1340 30625 1462250
(32,34) (21,32) (22,26) 31 32340 4903657 37291002
(27,42) (22,30) (30,36) 15 2890 397282 2857122
(33,41) (22,34) (30,30) 25 14010 2307147 15743814
(22,35) (31,36) (32,42) 33 36240 5617411 43732355
(22,32) (22,26) (21,30) 35 44840 6583507 54117636
(22,34) (27,27) (32,36) 21 8850 1680173 9139611
(34,40) (28,35) (18,27) 17 2890 396522 2892227
(19,26) (23,37) (23,35) 25 11500 1931062 13052595
(32,34) (32,38) (28,42) 31 26320 4190788 31540405
(19,27) (23,36) (34,35) 25 6710 1149734 7048007
(22,27) (32,42) (26,39) 31 16250 2871886 18710621
(32,41) (23,28) (30,35) 17 4330 717553 4310991
(26,28) (33,39) (35,42) 39 43350 6332042 52992904
(27,39) (29,34) (34,41) 29 34110 4821850 37372198
(22,35) (32,37) (33,35) 31 30130 4189363 29601661
(22,36) (21,30) (21,27) 35 56670 6805120 55338792
(21,32) (22,30) (31,37) 13 3550 391623 2993949
(20,32) (23,33) (24,28) 11 2680 232539 2316120
(27,39) (19,31) (22,33) 29 31600 4091558 29710875
(31,31) (20,30) (18,28) 35 50740 6003650 48655715
(26,27) (26,41) (29,41) 35 23630 3876377 27576058
(27,40) (27,28) (29,28) 31 22690 3837615 25898044
(24,28) (32,43) (29,35) 31 25810 4108709 30909307
(19,28) (29,38) (31,42) 35 29550 4424193 32879875
(29,38) (25,40) (23,33) 23 18030 2974136 19951588
(34,35) (20,27) (21,27) 39 54860 7367618 64557637
(24,26) (19,30) (32,41) 21 5700 928731 6309943
(34,40) (21,34) (32,39) 3 1380 31207 1464141
(24,27) (30,33) (24,38) 23 10320 1797968 11277905
(32,36) (23,29) (30,42) 19 6820 1262168 7158123
(32,35) (19,30) (28,40) 19 5430 944937 5464796
(30,33) (21,29) (32,35) 13 2830 368281 2828914
(18,29) (34,42) (19,26) 21 4420 615816 4734916
(30,39) (27,38) (18,30) 15 3180 420877 3032123
(28,37) (23,28) (25,38) 19 7410 1377666 7692506
(29,29) (31,37) (28,30) 1 1430 30625 1462250
(20,27) (25,38) (22,33) 21 8180 1385953 9208868
(24,24) (30,32) (31,43) 25 8490 1367640 9537670
(27,25) (30,35) (19,26) 17 3940 618855 4170530
(31,38) (30,35) (27,39) 13 4050 625402 4061340
(26,28) (25,39) (24,24) 15 3470 503449 3533912
(33,34) (32,38) (33,33) 1 1420 30625 1462250
(32,36) (28,30) (19,26) 27 15390 2748198 16972345
(28,38) (27,41) (25,37) 15 4120 612797 3993864
(32,35) (20,28) (33,35) 1 1340 30625 1462250
(26,38) (26,41) (20,33) 21 10220 1784918 11111523
(30,38) (26,39) (30,39) 1 1470 30625 1462250
(26,25) (22,31) (31,33) 15 2890 388569 3095103
(23,25) (21,31) (33,43) 21 5200 770662 5675884
(29,33) (28,31) (32,36) 5 1370 41671 1500485
(25,38) (30,36) (25,26) 17 4940 893557 5000273
(28,42) (20,28) (27,38) 7 1480 50291 1515726
(32,42) (29,34) (23,34) 19 6600 1164383 6839119
(32,42) (28,39) (25,28) 13 2750 322150 2464126
(19,27) (34,35) (27,36) 29 11490 2075188 12858804
(24,27) (23,33) (32,40) 23 10830 1897029 12440118
(31,36) (31,39) (28,35) 11 3140 442336 2954681
(29,37) (25,38) (27,42) 29 28630 4341880 34098149
(24,27) (19,28) (27,39) 19 6500 1070580 7135715
(22,27) (27,39) (29,41) 31 16520 2892126 18982999
(28,29) (20,30) (31,32) 13 2260 255072 2382787
(23,28) (29,29) (35,41) 25 12360 2131231 14071303
(20,30) (26,26) (28,27) 29 16680 2764310 19449819
(32,40) (27,39) (29,29) 15 3230 496348 3202426
(32,36) (34,41) (31,41) 41 54620 7492776 66470231
(27,30) (19,28) (24,34) 29 28840 4566362 34338316
(21,28) (23,25) (19,28) 7 1500 72509 1607777
(27,30) (33,40) (33,33) 31 26260 4083274 30506973
(33,38) (19,29) (29,28) 31 19290 3166340 21446035
(22,35) (23,37) (20,28) 9 1590 85228 1691992
(21,32) (25,25) (31,37) 19 6400 1144035 6723500
(28,35) (27,42) (31,32) 9 1970 128284 1787513
(31,34) (26,23) (28,41) 17 4480 605271 3746980
(31,42) (20,31) (20,29) 33 35880 4271566 32590568
(28,35) (24,37) (32,33) 19 8960 1267832 7446051
(34,41) (26,29) (25,28) 31 26730 4082519 29578227
(33,38) (26,24) (23,29) 37 50820 7261790 60009246
(25,40) (23,37) (29,30) 23 9990 1769277 10404005
(25,27) (30,41) (27,36) 33 43490 5739379 46324133
(29,38) (33,33) (22,31) 21 13430 1921774 11521213
(25,26) (26,40) (23,25) 15 4160 478482 3605130
(34,40) (31,34) (29,29) 19 6400 1007191 5745364
(26,25) (30,41) (22,33) 21 6940 1113354 7359617
(28,35) (19,32) (26,38) 19 6600 1244758 6765375
(21,31) (27,26) (28,30) 23 12410 2107958 13345305
(23,35) (26,41) (25,37) 29 22270 3737744 25856698
(21,29) (19,30) (32,41) 21 6270 985252 6899376
(19,27) (31,40) (19,29) 5 1650 38926 1496057
(28,39) (28,38) (25,25) 1 1650 30625 1462250
(30,32) (20,29) (30,38) 17 5560 819933 4794596
(23,27) (33,39) (19,29) 19 6320 797639 5726455
(22,28) (27,38) (25,38) 29 20500 2988662 19547981
(28,39) (29,28) (30,33) 21 10670 1562395 9113974
(28,28) (23,29) (29,34) 11 2530 202340 2175627
(20,31) (29,33) (29,39) 27 22700 3236116 21533541
(32,39) (30,42) (19,27) 21 7570 989911 6753744
(32,41) (33,34) (30,40) 9 2150 112309 1740801
(28,40) (35,41) (22,26) 23 13550 1820918 12290833
(30,41) (25,40) (24,25) 19 5900 828283 4963561
(31,40) (19,32) (22,31) 33 40130 5141409 39767849
(17,29) (31,41) (25,40) 33 20700 2957489 19339402
(20,33) (20,31) (24,37) 3 1630 31465 1465360
(24,24) (33,39) (35,41) 39 40210 4938022 39660654
(33,33) (31,33) (32,38) 3 1680 31308 1464667
(28,39) (30,34) (24,27) 19 7850 1168163 6840344
(31,33) (31,36) (30,31) 3 1670 32455 1467936
(30,33) (32,34) (29,40) 5 1780 49604 1527003
(32,34) (22,32) (31,35) 1 1650 30625 1462250
(30,33) (23,34) (28,27) 27 28780 3989909 28402238
(31,32) (26,41) (29,34) 21 10100 1525302 9200919
(24,27) (28,41) (27,42) 35 27070 3857712 27599332
(27,37) (31,41) (19,27) 21 9030 1357708 8094103
(30,41) (25,39) (20,29) 19 6330 919188 5482493
(33,40) (19,31) (27,25) 33 30970 4197608 30143983
(21,27) (24,38) (21,30) 11 2290 168361 2022316
(24,24) (23,26) (22,31) 3 1610 30991 1463725
(27,26) (29,35) (30,34) 27 20520 2833372 20630013
(22,36) (22,34) (29,38) 3 1650 30808 1462824
(31,36) (31,42) (28,37) 11 3390 399153 2873843
(31,43) (27,25) (19,29) 35 34620 4348174 33967961
(27,25) (26,24) (24,37) 3 1640 31239 1464399
(32,43) (20,31) (19,26) 33 28930 3812034 27857645
(30,42) (21,33) (35,42) 15 3760 431517 3188306
(25,38) (19,31) (22,35) 25 14020 2117598 12664117
(30,34) (33,41) (27,25) 21 11430 1655950 10606006
(30,37) (28,30) (20,33) 27 17930 2692591 16518844
(23,25) (27,36) (28,29) 21 11540 1611827 11165021
(29,33) (31,37) (32,37) 33 48510 5974807 50758853
(32,39) (25,24) (27,26) 35 27060 3879609 26263252
(33,42) (18,29) (28,29) 29 15220 2345306 13950839
(25,39) (25,28) (34,40) 21 10140 1563893 9021862
(29,33) (23,33) (25,28) 29 43180 5618735 43839764
(23,33) (32,33) (33,42) 29 26930 3860373 26995095
(26,39) (33,37) (32,33) 29 31840 4318473 31553161
(27,41) (27,42) (27,25) 1 1640 30625 1462250
(30,35) (23,33) (28,28) 27 27940 3817503 27080691
(18,30) (31,34) (21,33) 17 4300 510434 3881995
(31,34) (27,36) (28,40) 27 30990 4300279 31822261
(26,39) (25,39) (31,35) 1 1680 30625 1462250
(29,34) (19,29) (27,37) 17 5480 839933 4619162
(28,27) (25,38) (28,29) 3 1620 30875 1463063
(27,40) (30,40) (22,26) 17 4660 620142 3974587
(24,28) (31,36) (31,38) 31 28840 3955911 29322772
(26,27) (19,32) (30,32) 17 4270 547558 3677345
(23,35) (28,37) (21,28) 13 3220 362494 2801409
(24,34) (32,42) (21,33) 5 1670 35911 1483103
(23,25) (25,28) (29,39) 7 1830 79071 1642218
(27,28) (23,34) (34,43) 25 14210 2107307 13683590
(32,36) (26,40) (32,36) 0 0 0 0
(30,42) (23,27) (23,26) 37 47980 5789995 46311242
(18,27) (21,28) (33,33) 5 1680 35034 1479204
(18,28) (32,39) (30,42) 35 27220 3808259 26607550
(18,27) (17,29) (30,31) 7 1710 43712 1520093
(32,40) (28,40) (18,29) 13 2780 268068 2287214
(26,27) (25,39) (28,30) 21 9580 1357053 8797911
(31,33) (29,28) (30,32) 1 1630 30625 1462250
(30,34) (33,38) (33,34) 27 26170 3464795 26275296
(21,30) (30,30) (31,36) 25 16390 2547268 15491692
(20,30) (17,29) (19,26) 39 48860 6019165 49447279
(20,30) (21,28) (21,32) 3 1620 33225 1469967
(26,29) (24,25) (30,31) 7 1720 60469 1567024
(33,42) (26,41) (34,40) 13 2200 141491 1852133
(27,40) (33,35) (30,37) 29 30200 4005520 30006042
(29,30) (31,35) (22,29) 13 3100 333386 2700259
(18,29) (27,29) (22,28) 9 1750 62426 1589728
(30,32) (20,32) (27,25) 31 33540 4474067 33186633
(21,33) (27,40) (29,29) 23 12340 2041112 11066809
(34,35) (26,25) (31,31) 25 11770 1725935 10787289
(31,31) (32,44) (32,37) 35 46880 5915363 48998459
(34,35) (27,35) (26,41) 13 3490 411813 2865845
(25,38) (29,31) (33,33) 25 21210 3046307 19942783
(32,41) (31,32) (21,28) 23 10230 1573288 9114871
(33,43) (28,36) (30,36) 15 3690 455401 3072171
(27,27) (27,38) (27,36) 27 22550 3132781 22400208
(22,35) (28,27) (23,35) 1 1650 30625 1462250
(29,37) (33,38) (26,24) 21 11060 1607691 10170423
(27,26) (25,39) (31,32) 25 13200 1912301 12654150
(30,39) (34,42) (18,27) 23 9150 1241807 8244821
(33,43) (26,28) (24,24) 31 17110 2614211 16014760
(28,30) (25,24) (29,35) 11 2520 198517 2087889
(28,38) (29,38) (24,27) 1 1630 30625 1462250
(22,30) (32,43) (27,28) 21 7820 1184333 7143676
(17,29) (31,43) (28,42) 37 23370 3396233 22699337
(29,35) (30,33) (29,40) 7 1860 83524 1629146
(20,28) (32,34) (26,28) 19 7080 967288 6681142
(24,28) (19,27) (31,36) 17 4740 623309 4095610
(18,27) (27,27) (22,36) 17 3890 461271 3335817
(19,32) (21,28) (30,36) 15 4280 497570 3584600
(31,31) (29,28) (24,24) 31 28510 3803420 27256436
(29,31) (29,38) (29,41) 31 34360 4617318 34625046
(25,37) (29,39) (21,27) 15 4450 574062 3682364
(29,34) (23,36) (34,43) 27 26770 3589819 25896653
(26,41) (21,29) (28,30) 27 18180 2675895 16802816
(22,36) (20,29) (24,25) 35 51190 6041387 49419786
(33,43) (23,37) (30,36) 19 5140 672617 4162278
(19,30) (31,33) (27,41) 25 10710 1698195 9469634
(35,41) (26,26) (20,27) 35 29670 4073172 30223530
(22,30) (22,27) (20,27) 39 64540 7723360 68877986
(19,26) (24,38) (26,25) 17 4150 505475 3597468
(32,34) (20,28) (24,24) 37 54060 6261763 52596161
(27,30) (19,29) (33,42) 21 7680 1139982 6691261
(25,27) (26,27) (29,34) 1 1630 30625 1462250
(29,41) (19,27) (25,40) 19 5220 696202 4482481
(30,35) (34,41) (23,37) 27 26680 3556474 25726273
(20,30) (29,30) (33,43) 25 12010 1821222 10824853
(23,37) (22,26) (32,39) 19 5820 845527 4810918
(23,29) (30,36) (22,34) 21 11820 1736167 10486772
(20,29) (19,29) (24,38) 1 1650 30625 1462250
(19,32) (18,30) (35,41) 19 4750 586345 4158930
(29,37) (32,44) (21,29) 25 19950 2777518 18130951
(21,33) (33,33) (24,25) 21 8100 1220724 6998003
(20,32) (20,33) (27,28) 1 1670 30625 1462250
(34,40) (19,29) (27,37) 15 3140 342017 2583027
(24,26) (23,34) (29,40) 23 12270 1766964 11568069
(31,35) (26,24) (29,30) 27 19740 2816717 18085150
(22,35) (21,27) (20,32) 31 37620 4460234 32373384
(27,27) (30,38) (24,36) 27 24760 3175234 22069261
(24,34) (33,40) (32,36) 33 51330 5803814 47137759
(33,43) (26,37) (23,28) 17 4790 565975 3599458
(33,43) (19,26) (29,34) 19 4400 487845 3400484
(33,40) (31,33) (27,35) 17 6580 859309 5083570
(26,29) (28,40) (33,34) 29 25370 3242718 22361186
(24,38) (23,28) (30,39) 15 5270 587152 3762414
(27,25) (25,38) (25,40) 29 19930 2540426 17271814
(30,41) (25,37) (22,32) 19 9220 1231816 7154662
(29,28) (26,41) (27,30) 3 1810 30947 1463239
(27,30) (27,29) (17,29) 1 1850 30625 1462250
(22,27) (23,36) (25,39) 25 17240 2251095 14799622
(35,41) (30,32) (19,27) 23 7280 979644 5719290
(30,39) (32,33) (18,27) 21 7320 939873 5768553
(21,29) (27,25) (22,36) 17 4940 558406 3751593
(28,36) (32,43) (32,35) 31 46300 5092676 41969101
(25,24) (19,26) (30,42) 23 9460 1130153 7962011
(19,31) (26,25) (29,33) 19 7170 895231 5606175
(19,28) (24,24) (18,29) 1 1830 30625 1462250
(27,39) (33,39) (24,28) 19 10200 1365300 7915742
(26,40) (26,28) (18,27) 31 26220 3328767 21695921
(30,35) (21,27) (29,29) 29 31810 3939496 27172686
(18,29) (31,36) (32,43) 33 29320 3661504 25396553
(17,29) (27,41) (27,28) 19 5840 659922 4788879
(28,28) (24,36) (30,39) 27 23240 3042881 19851735
(32,36) (34,42) (28,41) 35 42610 4704844 37487379
(29,41) (33,35) (19,31) 19 7350 878659 5748715
(28,40) (18,28) (28,39) 1 1840 30625 1462250
(22,35) (29,29) (27,36) 23 16580 2403043 13240915
(31,35) (23,25) (24,25) 37 38950 4650236 34404054
(32,33) (30,41) (24,37) 27 24830 3284929 22110863
(19,32) (20,28) (27,29) 25 13860 1975801 12927620
(32,39) (30,34) (32,35) 17 6960 985757 6008653
(28,38) (21,33) (23,28) 29 33530 4373679 31572402
(24,27) (26,40) (29,38) 29 17470 2576668 16960256
(26,41) (33,43) (24,36) 19 7410 1075056 6393305
(29,28) (32,35) (28,39) 29 19330 2834555 19150042
(27,41) (24,37) (22,33) 21 8690 1265003 7456142
(30,41) (21,30) (33,33) 21 8480 1292411 7538845
(19,28) (21,34) (21,34) 25 14370 2033621 13705463
(31,41) (19,30) (23,28) 33 36490 4354870 33307863
(20,33) (21,29) (21,32) 1 1790 30625 1462250
(33,40) (18,29) (26,40) 17 4150 452850 3158368
(21,27) (31,36) (21,27) 0 0 0 0
(32,43) (21,29) (27,26) 33 35840 4018285 31155360
(26,38) (34,43) (22,34) 25 23600 2944505 19848672
(27,42) (20,27) (21,31) 33 42290 4733675 36980371
(31,36) (24,25) (26,24) 37 46140 5184776 39628231
(19,28) (28,39) (25,39) 31 21840 2923242 18621615
(31,37) (21,31) (22,31) 33 60620 6487469 53442049
(31,43) (26,29) (30,31) 25 15110 2089761 12829306
(30,40) (27,42) (19,31) 21 10280 1266906 8464560
(33,40) (33,39) (26,29) 1 1820 30625 1462250
(23,29) (24,26) (27,26) 31 22610 2925322 22084139
(23,29) (22,31) (22,31) 27 22260 3503052 25541581
(27,26) (26,40) (28,39) 31 15860 2744224 18330261
(30,31) (32,41) (20,27) 19 5210 891651 5233489
(26,24) (21,32) (21,33) 27 13700 2106236 15348826
(29,40) (31,32) (31,38) 23 17220 2728996 19740080
(30,31) (26,26) (18,30) 33 31210 4524339 34417231
(24,28) (20,31) (25,37) 17 6980 964436 6187804
(33,38) (32,36) (20,33) 15 3560 406093 2879233
(31,33) (19,28) (31,43) 23 9520 1460333 8091285
(21,27) (22,30) (34,41) 11 2490 158860 2012481
(20,33) (27,40) (22,33) 3 1700 31701 1466676
(23,35) (30,41) (33,41) 39 54250 7271253 61285335
(27,30) (32,41) (18,29) 21 6690 1191140 7109089
(33,43) (25,25) (34,43) 1 1430 30625 1462250
(31,32) (27,42) (31,40) 33 28530 4473945 34123465
(31,34) (32,36) (24,34) 21 11710 2099662 12522360
(21,33) (26,39) (21,34) 1 1380 30625 1462250
(26,26) (25,24) (25,28) 3 1360 32257 1466999
(29,41) (23,33) (28,41) 1 1450 30625 1462250
(25,38) (20,29) (27,35) 13 2840 380435 2901468
(26,37) (27,39) (19,31) 3 1410 31521 1465184
(26,38) (28,31) (28,35) 19 9120 1711277 9599160
(23,36) (26,29) (24,37) 1 1430 30625 1462250
(20,29) (31,43) (33,42) 37 26490 4317279 31723471
(28,29) (31,35) (29,39) 29 22870 3765435 27060537
(33,40) (19,30) (23,26) 33 27680 4172591 31749938
(30,37) (29,33) (27,38) 15 5200 892218 5347649
(27,38) (32,37) (24,36) 11 2230 231951 2175181
(25,40) (23,34) (21,28) 27 19090 3250973 21411527
(26,40) (26,24) (31,33) 21 6470 1108949 6481896
(26,23) (24,37) (32,34) 21 4200 645803 4480658
(29,36) (32,40) (26,38) 31 35020 5205771 41478811
(25,39) (23,25) (26,41) 17 4030 654578 4043490
(32,39) (33,42) (31,39) 1 1460 30625 1462250
(33,38) (26,40) (32,43) 33 30610 4565830 36130416
(32,33) (26,28) (31,37) 9 1760 141143 1855036
(21,30) (21,29) (26,37) 1 1410 30625 1462250
(31,33) (31,42) (21,33) 23 11210 1982635 11242957
(33,37) (24,37) (33,35) 17 4250 657272 4228407
(32,33) (27,39) (34,35) 25 14960 2488929 17487884
(32,41) (29,35) (25,26) 17 4300 674912 4212652
(31,32) (20,33) (33,35) 17 5010 746994 4573300
(29,35) (25,25) (30,37) 11 2520 260781 2314183
(23,37) (31,32) (27,42) 27 18360 3162107 19676782
(25,37) (22,32) (28,29) 27 26800 3643953 25214147
(25,24) (29,39) (27,27) 19 7290 909825 6361350
(19,29) (19,31) (22,29) 7 2100 81233 1644360
(33,38) (28,29) (21,31) 29 28060 3635846 26483691
(26,37) (29,41) (32,33) 27 24910 3849375 27923591
(29,40) (28,28) (18,29) 31 16060 2726263 17413977
(32,44) (21,32) (28,41) 13 2090 207674 2059789
(31,39) (29,38) (28,41) 11 2500 289927 2390504
(33,42) (24,34) (19,28) 29 20840 3207736 22862798
(24,26) (19,27) (23,34) 25 13500 2157790 15805689
(31,31) (32,43) (31,42) 37 32560 4963517 39249267
(20,28) (32,42) (27,37) 33 26590 4287441 31549039
(29,29) (26,25) (19,26) 37 35010 5166003 41742641
(30,32) (32,43) (27,35) 33 53640 7655073 65903160
(29,29) (19,28) (28,38) 19 5030 875561 5158731
(24,38) (31,37) (22,32) 11 2120 184669 2074807
(24,34) (22,26) (33,35) 19 6870 1289533 6983401
(27,37) (23,37) (26,24) 23 9750 1733919 9942824
(28,40) (26,37) (32,32) 17 4770 778418 4812446
(25,39) (23,34) (23,27) 27 20760 3482116 23411990
(22,29) (29,35) (27,35) 29 36060 5559917 43911841
(24,26) (28,39) (24,38) 29 14240 2468868 16360131
(30,37) (28,38) (19,30) 13 2480 304240 2441445
(19,32) (27,30) (32,33) 23 10530 1590612 9691475
(26,37) (29,28) (30,42) 21 12990 1904518 11205154
(25,28) (30,34) (26,39) 25 15520 2202548 14040406
(31,33) (20,33) (32,36) 17 5830 808793 4684074
(31,31) (21,28) (27,38) 15 3950 470684 3287979
(21,31) (26,37) (30,30) 23 11790 2092118 12112788
(30,42) (34,42) (18,29) 17 3630 459755 3601073
(31,39) (24,37) (33,34) 17 4680 701666 4670352
(30,35) (30,42) (27,38) 33 44720 6408813 52894610
(26,29) (25,24) (31,31) 9 1680 98953 1709865
(24,27) (24,36) (30,38) 27 18460 3090716 21491089
(33,41) (27,40) (30,32) 15 3560 552165 3391743
(26,29) (28,35) (31,43) 33 37070 5661380 45738409
(25,25) (33,42) (31,42) 39 25150 4017916 29585974
(29,28) (29,35) (27,38) 27 16470 2811688 18486175
(27,36) (22,32) (26,37) 5 1470 41893 1502330
(20,28) (26,40) (26,24) 17 3900 554010 4066240
(33,42) (31,34) (21,30) 19 5100 848699 4994311
(28,31) (33,43) (31,36) 33 36190 5501360 44664437
(29,35) (33,37) (31,42) 35 51500 6134491 51680515
(25,40) (29,33) (22,35) 21 9860 1352337 8080295
(29,35) (27,39) (33,41) 33 46900 5701144 46864031
(22,26) (29,35) (33,43) 31 25290 3448435 25075076
(26,25) (28,36) (31,42) 31 27530 3619214 28501024
(33,43) (18,29) (29,37) 13 2380 195798 2041603
(31,35) (27,29) (19,29) 29 24710 3542799 23730844
(29,36) (32,43) (32,43) 39 39750 4885695 40474067
(32,41) (22,35) (31,40) 1 1640 30625 1462250
(30,37) (21,29) (29,37) 1 1610 30625 1462250
(26,24) (21,34) (27,30) 13 2460 201863 2200584
(24,36) (29,38) (22,27) 15 4650 659448 4010675
(25,40) (21,27) (25,26) 35 33020 4892495 37617987
(27,30) (34,40) (29,37) 35 46950 6814878 57214714
(21,30) (33,41) (23,28) 17 4370 664963 4708685
(22,29) (31,43) (31,42) 37 29480 4645208 35311982
(22,35) (30,39) (23,29) 15 4330 592340 3751559
(24,34) (19,31) (33,40) 15 4050 521028 3390638
(18,27) (20,28) (24,38) 3 1660 31285 1464980
(21,27) (27,35) (23,34) 21 11360 1624444 10642636
(23,27) (28,38) (32,40) 35 41060 5266618 41747659
(19,32) (26,25) (22,28) 35 48420 5693397 46376695
(24,25) (26,28) (24,24) 1 1740 30625 1462250
(35,42) (25,38) (20,29) 19 4940 630150 3803004
(31,33) (21,27) (21,31) 33 51420 6111516 49392431
(29,35) (29,36) (20,33) 1 1820 30625 1462250
(31,33) (23,26) (30,38) 13 3710 388913 2892506
(32,39) (32,37) (30,33) 13 3780 420158 2965777
(29,38) (26,40) (24,36) 25 28210 3489112 25134809
(29,28) (30,34) (25,24) 9 2190 99356 1735581
(29,36) (26,41) (26,23) 17 5230 615848 3927353
(23,34) (32,32) (27,39) 27 23780 3323020 21281356
(26,37) (20,28) (32,37) 17 5430 762264 4391022
(29,37) (24,27) (22,28) 35 56970 6265700 51471740
(23,36) (28,41) (24,26) 15 4110 510726 3403090
(31,33) (23,34) (32,42) 23 16780 2452873 15396604
(28,29) (30,34) (22,29) 11 2600 193693 2086222
(22,36) (24,34) (22,28) 29 29760 4117622 28212081
(25,25) (33,39) (24,34) 23 10370 1443912 9768575
(32,34) (31,35) (21,28) 1 1640 30625 1462250
(28,38) (29,29) (26,41) 17 5550 759925 4660988
(28,37) (29,34) (27,37) 1 1740 30625 1462250
(34,42) (20,30) (27,25) 33 29870 3885845 28540186
(29,32) (29,39) (31,40) 35 54130 6576144 55363339
(29,30) (30,32) (34,40) 17 4460 539266 3893114
(25,25) (29,35) (30,37) 29 24860 3178244 24596398
(28,39) (22,28) (25,25) 35 50340 5753181 46222478
(27,26) (22,32) (27,27) 1 1750 30625 1462250
(32,33) (25,26) (20,28) 35 47810 5466334 44462872
(25,24) (35,42) (28,41) 35 22400 3046502 21109798
(29,40) (27,29) (22,34) 25 19450 2610019 16718765
(22,26) (29,30) (30,37) 23 13200 1804292 11792967
(23,26) (29,28) (30,34) 23 13780 1878787 12593454
(29,41) (20,29) (24,24) 35 44450 5063466 40099454
(29,34) (28,36) (28,36) 27 33560 4484365 33464961
(30,31) (29,28) (28,40) 13 3290 367936 2838139
(27,25) (29,41) (21,33) 21 7370 1024299 6681224
(26,23) (31,43) (26,41) 35 20570 2913979 20204339
(24,25) (30,33) (18,30) 17 4150 520646 3650878
(27,41) (33,35) (32,40) 31 31520 4188632 31387096
(25,39) (24,34) (25,39) 0 0 0 0
(20,30) (26,23) (27,26) 35 32880 4288230 33365490
(33,43) (32,34) (28,28) 19 5650 803809 4693056
(23,34) (21,27) (28,35) 15 4960 683370 3925215
(22,34) (32,39) (26,25) 19 6950 1011937 5589507
(31,35) (31,38) (34,43) 37 59790 7102910 61730219
(25,28) (28,31) (30,35) 23 15970 2459835 16463408
(25,37) (21,34) (32,41) 23 16230 2366432 14684425
(33,34) (30,39) (19,32) 19 5820 884939 4984459
(32,40) (31,37) (25,38) 15 4090 492754 3383104
(18,28) (32,43) (27,42) 37 28180 3963343 27836382
(18,28) (23,25) (19,31) 9 1970 107151 1754663
(22,35) (27,39) (24,26) 13 2820 279566 2459063
(21,29) (28,39) (31,38) 29 18330 2798225 17206079
(24,38) (22,33) (22,28) 29 31330 4254940 30013005
(20,29) (29,38) (31,42) 35 43550 5677045 44647618
(29,41) (27,25) (29,38) 11 2030 146721 1851007
(32,32) (24,36) (26,26) 23 11630 2012986 12630538
(30,42) (33,42) (21,31) 15 3600 514134 3670829
(33,41) (20,27) (27,25) 37 41700 5200863 41128947
(20,31) (18,28) (31,34) 17 4470 542106 3933604
(18,27) (23,34) (33,43) 21 4480 510691 4091212
(25,28) (28,40) (27,30) 21 10970 1593548 10214918
(29,38) (30,36) (24,25) 15 4100 521929 3428444
(22,36) (33,33) (21,33) 17 3500 394611 2969824
(27,29) (28,29) (29,40) 1 1670 30625 1462250
(28,27) (34,41) (32,39) 37 41610 5198334 42807455
(28,29) (31,35) (21,30) 13 3030 321504 2645694
(26,37) (29,33) (30,31) 25 21270 3527868 24104125
(28,30) (32,33) (20,31) 13 2330 263420 2396678
(27,27) (30,36) (22,35) 23 9900 1797658 10865293
(29,41) (22,31) (23,26) 33 38460 5561468 44433692
(32,40) (25,25) (24,28) 35 41450 5536863 43358839
(23,25) (33,35) (33,40) 31 21170 2785221 19522990
(31,41) (32,38) (29,29) 11 2310 179894 1945331
(34,42) (25,40) (21,32) 19 5350 841388 4809002
(29,39) (31,31) (28,31) 25 18180 2809960 18062685
(29,35) (22,26) (19,29) 35 56210 6079259 52595468
(31,42) (22,36) (35,41) 13 2630 186805 2096757
(30,33) (34,43) (27,26) 23 12620 2022637 13081339
(34,42) (21,27) (19,27) 41 54020 7579421 63404385
(28,36) (26,24) (29,28) 31 24280 4006757 28143886
(29,35) (24,34) (26,41) 25 23680 3867381 27467043
(19,31) (30,38) (20,32) 1 1370 30625 1462250
(27,28) (26,38) (23,25) 13 2690 356268 2854561
(34,40) (23,34) (23,34) 27 20560 3230304 23673958
(29,35) (31,40) (29,38) 35 51400 7324470 62589555
(20,28) (33,43) (18,28) 23 6830 1114357 7690962
(24,27) (32,41) (33,35) 31 19300 3237784 22697099
(30,31) (31,37) (25,24) 13 2500 317558 2653724
(25,40) (31,40) (30,33) 27 20970 3638121 24856798
(32,39) (26,23) (32,35) 17 3360 491636 3438553
(20,33) (28,37) (34,41)
